Row ID,Order ID,Customer Key,Product Key,Order Date ID,Ship Date ID,Ship Mode ID,Location ID,Sales,Quantity,Discount,Revenue_Before_Discount,Profit,Profit_Margin,Ship_Duration,High_Discount_Flag
256,US-2015-159982,113,233,110,785,2,37,82.368,2,0.2,102.96,-19.5624,-0.23750000000000002,6,0
257,US-2015-159982,113,147,110,785,2,37,53.92,5,0.2,67.39999999999999,4.044,0.07499999999999998,6,0
258,US-2015-159982,113,234,110,785,2,37,647.904,6,0.2,809.88,56.6916,0.08750000000000001,6,0
259,CA-2017-163139,114,235,97,735,1,30,20.37,3,0.0,20.37,6.9258,0.33999999999999997,2,0
260,CA-2017-163139,114,236,97,735,1,30,221.55,3,0.0,221.55,6.6465,0.029999999999999995,2,0
261,CA-2017-163139,114,237,97,735,1,30,17.52,5,0.2,21.9,6.132,0.35,2,0
262,US-2017-155299,115,238,111,493,2,90,1.624,2,0.8,8.120000000000003,-4.466,-2.75,4,1
263,US-2014-106992,116,156,112,159,1,67,3059.982,3,0.4,5099.97,-509.997,-0.16666666666666669,2,1
264,US-2014-106992,116,239,112,159,1,67,2519.958,7,0.4,4199.93,-251.9958,-0.09999999999999999,2,1
265,CA-2016-125318,117,240,113,901,2,27,328.224,4,0.2,410.28,28.7196,0.08750000000000001,7,0
266,CA-2015-155040,118,241,114,220,2,91,79.9,2,0.0,79.9,35.156,0.43999999999999995,5,0
267,CA-2017-136826,119,242,115,309,2,92,14.016,3,0.2,17.52,4.7304,0.3375,4,0
268,CA-2016-111010,39,243,116,1199,2,93,7.56,6,0.0,7.56,0.3024,0.04,6,0
269,US-2017-145366,120,244,35,1097,2,94,37.208,1,0.2,46.51,-7.4416,-0.2,4,0
270,US-2017-145366,120,245,35,1097,2,94,57.576,3,0.2,71.97,21.591,0.375,4,0
271,CA-2017-163979,121,246,117,1253,1,95,725.84,4,0.0,725.84,210.4936,0.29,5,0
272,CA-2015-155334,67,247,118,375,3,10,209.93,7,0.0,209.93,92.3692,0.44,1,0
273,CA-2015-155334,67,248,118,375,3,10,5.28,3,0.0,5.28,2.3232,0.43999999999999995,1,0
274,CA-2015-155334,67,249,118,375,3,10,10.92,3,0.2,13.649999999999999,4.095,0.375,1,0
275,CA-2017-118136,122,250,119,698,3,96,8.82,2,0.0,8.82,4.0572,0.45999999999999996,1,0
276,CA-2017-118136,122,251,119,698,3,96,5.98,1,0.0,5.98,1.5548,0.25999999999999995,1,0
277,CA-2017-132976,123,252,120,162,2,12,11.648,2,0.2,14.559999999999999,4.0768,0.35000000000000003,4,0
278,CA-2017-132976,123,253,120,162,2,12,18.176,4,0.2,22.719999999999995,5.9072,0.325,4,0
279,CA-2017-132976,123,254,120,162,2,12,59.712,6,0.2,74.64,5.9712,0.09999999999999999,4,0
280,CA-2017-132976,123,255,120,162,2,12,24.84,3,0.2,31.049999999999997,8.694,0.35000000000000003,4,0
281,US-2015-161991,57,256,121,695,1,33,2.08,5,0.8,10.400000000000002,-3.432,-1.65,2,1
282,US-2015-161991,57,257,121,695,1,33,1114.4,7,0.2,1393.0,376.11,0.33749999999999997,2,0
283,CA-2015-130890,124,258,122,377,2,26,1038.84,5,0.2,1298.5499999999997,51.942,0.05,4,0
284,CA-2015-130883,15,259,121,654,2,41,141.76,5,0.2,177.2,47.844,0.3375,6,0
285,CA-2015-130883,15,260,121,654,2,41,239.8,5,0.2,299.75,47.96,0.19999999999999998,6,0
286,CA-2015-130883,15,261,121,654,2,41,31.104,6,0.2,38.879999999999995,10.8864,0.35000000000000003,6,0
287,CA-2016-112697,125,262,123,888,1,97,254.058,7,0.7,846.8599999999999,-169.372,-0.6666666666666667,2,1
288,CA-2016-112697,125,167,123,888,1,97,194.528,2,0.2,243.15999999999997,24.316,0.125,2,0
289,CA-2016-112697,125,263,123,888,1,97,961.48,5,0.2,1201.85,-204.3145,-0.2125,2,0
290,CA-2016-110772,126,264,74,391,1,48,19.096,7,0.2,23.869999999999997,6.6836,0.35000000000000003,4,0
291,CA-2016-110772,126,265,74,391,1,48,18.496,8,0.2,23.119999999999997,6.2424,0.3375,4,0
292,CA-2016-110772,126,266,74,391,1,48,255.984,2,0.2,319.98,54.3966,0.2125,4,0
293,CA-2016-110772,126,267,74,391,1,48,86.97,3,0.5,173.94,-48.7032,-0.56,4,1
294,CA-2014-111451,127,268,59,130,3,98,300.416,8,0.2,375.52,78.8592,0.2625,2,0
295,CA-2014-111451,127,269,59,130,3,98,230.352,3,0.2,287.94,20.1558,0.0875,2,0
296,CA-2014-111451,127,270,59,130,3,98,218.352,3,0.2,272.94,-24.5646,-0.11249999999999999,2,0
297,CA-2014-111451,127,271,59,130,3,98,78.6,5,0.7,261.99999999999994,-62.88,-0.8,2,1
298,CA-2014-111451,127,272,59,130,3,98,27.552,3,0.2,34.44,9.2988,0.3375,2,0
299,CA-2016-142545,64,273,100,55,2,99,32.4,5,0.0,32.4,15.552,0.48,6,0
300,CA-2016-142545,64,274,100,55,2,99,1082.48,8,0.0,1082.48,10.8248,0.01,6,0
301,CA-2016-142545,64,275,100,55,2,99,56.91,3,0.0,56.91,27.3168,0.48000000000000004,6,0
302,CA-2016-142545,64,276,100,55,2,99,77.6,4,0.0,77.6,38.024,0.49000000000000005,6,0
303,CA-2016-142545,64,277,100,55,2,99,14.28,1,0.0,14.28,6.5688,0.4600000000000001,6,0
304,US-2017-152380,102,278,124,52,2,37,219.075,3,0.5,438.15,-131.445,-0.6,4,1
305,CA-2015-144253,128,279,125,1231,1,24,26.8,2,0.0,26.8,12.864,0.48000000000000004,5,0
306,CA-2014-130960,34,280,126,1039,2,100,9.84,3,0.0,9.84,2.8536,0.29000000000000004,5,0
307,CA-2014-111003,129,281,107,572,2,101,45.48,3,0.0,45.48,20.9208,0.46,5,0
308,CA-2014-111003,129,282,107,572,2,101,289.2,6,0.0,289.2,83.868,0.29,5,0
309,CA-2017-126774,130,283,5,828,3,102,4.89,1,0.0,4.89,2.0049,0.41000000000000003,2,0
310,CA-2016-142902,131,284,127,750,1,103,15.136,4,0.2,18.919999999999998,3.5948,0.23750000000000002,2,0
311,CA-2016-142902,131,285,127,750,1,103,466.768,2,0.2,583.4599999999999,52.5114,0.11250000000000002,2,0
312,CA-2016-142902,131,286,127,750,1,103,15.232,1,0.2,19.04,1.7136,0.1125,2,0
313,CA-2016-142902,131,287,127,750,1,103,6.264,3,0.2,7.83,2.0358,0.325,2,0
314,CA-2014-120887,132,288,128,463,2,104,87.54,3,0.0,87.54,37.6422,0.43,6,0
315,CA-2014-167850,133,289,129,560,2,105,178.384,2,0.2,222.97999999999996,22.298,0.125,7,0
316,CA-2014-167850,133,290,129,560,2,105,15.552,3,0.2,19.439999999999998,5.4432,0.35000000000000003,7,0
317,CA-2014-164259,134,291,130,126,3,106,99.136,4,0.2,123.91999999999999,8.6744,0.08750000000000001,2,0
318,CA-2014-164973,135,292,131,188,2,24,135.882,1,0.1,150.98,24.1568,0.17777777777777778,5,0
319,CA-2014-164973,135,293,131,188,2,24,3991.98,2,0.0,3991.98,1995.99,0.5,5,0
320,CA-2014-164973,135,41,131,188,2,24,275.94,6,0.0,275.94,80.0226,0.29,5,0
321,CA-2014-164973,135,294,131,188,2,24,360.0,4,0.0,360.0,129.6,0.36,5,0
322,CA-2014-164973,135,124,131,188,2,24,43.57,1,0.0,43.57,13.071,0.3,5,0
323,CA-2014-156601,136,295,112,147,2,107,7.16,2,0.0,7.16,3.58,0.5,5,0
324,CA-2016-162138,137,271,132,1254,2,108,251.52,6,0.2,314.4,81.744,0.325,4,0
325,CA-2016-162138,137,296,132,1254,2,108,99.99,1,0.0,99.99,34.9965,0.35,4,0
326,CA-2017-153339,138,297,133,61,1,109,15.992,1,0.2,19.99,0.9995,0.0625,2,0
327,US-2016-141544,139,298,134,143,3,106,290.898,3,0.4,484.83000000000004,-67.8762,-0.2333333333333333,2,1
328,US-2016-141544,139,299,134,143,3,106,54.224,2,0.2,67.77999999999999,3.389,0.0625,2,0
329,US-2016-141544,139,300,134,143,3,106,786.744,4,0.3,1123.92,-258.5016,-0.32857142857142857,2,1
330,US-2016-141544,139,301,134,143,3,106,100.24,10,0.2,125.29999999999998,33.831,0.3375,2,0
331,US-2016-141544,139,302,134,143,3,106,37.764,6,0.7,125.88,-27.6936,-0.7333333333333333,2,1
332,US-2016-150147,140,303,135,1255,1,64,82.8,2,0.4,138.0,-20.7,-0.25,4,1
333,US-2016-150147,140,304,135,1255,1,64,20.724,2,0.7,69.07999999999998,-13.816,-0.6666666666666667,4,1
334,US-2016-150147,140,305,135,1255,1,64,4.896,3,0.7,16.319999999999997,-3.4272,-0.7000000000000001,4,1
335,CA-2015-137946,141,306,136,407,1,63,4.752,1,0.2,5.9399999999999995,1.6038,0.33749999999999997,3,0
336,CA-2015-137946,141,307,136,407,1,63,959.984,2,0.2,1199.98,335.9944,0.35,3,0
337,CA-2015-137946,141,308,136,407,1,63,14.368,4,0.2,17.96,4.49,0.3125,3,0
338,CA-2014-129924,142,309,137,1256,2,35,7.712,2,0.2,9.639999999999999,2.7956,0.3625,5,0
339,CA-2014-129924,142,310,137,1256,2,35,698.352,3,0.2,872.9399999999999,-17.4588,-0.025,5,0
340,CA-2015-128167,108,311,138,154,1,110,4.96,4,0.0,4.96,2.3312,0.47,4,0
341,CA-2014-122336,64,312,139,1257,1,12,17.856,4,0.2,22.32,1.116,0.0625,4,0
342,CA-2014-122336,64,14,139,1257,1,12,509.97,10,0.7,1699.8999999999999,-407.976,-0.7999999999999999,4,1
343,CA-2014-122336,64,128,139,1257,1,12,30.992,13,0.2,38.74,10.0724,0.325,4,0
344,CA-2014-122336,64,313,139,1257,1,12,71.928,12,0.4,119.88,8.3916,0.11666666666666668,4,1
345,US-2015-120712,80,18,140,101,2,111,88.8,4,0.2,110.99999999999999,-2.22,-0.025,4,0
346,CA-2017-169901,143,126,141,250,2,35,47.976,3,0.2,59.97,4.7976,0.1,4,0
347,CA-2017-134306,144,184,142,1210,2,112,7.56,3,0.0,7.56,3.0996,0.41000000000000003,4,0
348,CA-2017-134306,144,34,142,1210,2,112,24.56,2,0.0,24.56,11.5432,0.47000000000000003,4,0
349,CA-2017-134306,144,314,142,1210,2,112,12.96,2,0.0,12.96,4.1472,0.31999999999999995,4,0
350,CA-2016-129714,145,235,143,324,3,30,6.79,1,0.0,6.79,2.3086,0.34,2,0
351,CA-2016-129714,145,315,143,324,3,30,24.56,2,0.0,24.56,11.5432,0.47000000000000003,2,0
352,CA-2016-129714,145,316,143,324,3,30,3.048,1,0.2,3.81,1.0668,0.35,2,0
353,CA-2016-129714,145,315,143,324,3,30,49.12,4,0.0,49.12,23.0864,0.47000000000000003,2,0
354,CA-2016-129714,145,317,143,324,3,30,4355.168,4,0.2,5443.959999999999,1415.4296,0.325,2,0
355,CA-2016-138520,146,318,144,1173,2,46,388.704,6,0.2,485.88,-4.8588,-0.012499999999999999,5,0
356,CA-2016-138520,146,319,144,1173,2,46,8.26,2,0.0,8.26,3.7996,0.46,5,0
357,CA-2016-138520,146,320,144,1173,2,46,17.04,4,0.0,17.04,6.9864,0.41000000000000003,5,0
358,CA-2016-138520,146,321,144,1173,2,46,34.4,5,0.0,34.4,15.824,0.46,5,0
359,CA-2016-130001,97,188,132,237,2,44,36.24,5,0.2,45.3,11.325,0.31249999999999994,5,0
360,CA-2017-155698,147,322,145,826,3,113,647.84,8,0.0,647.84,168.4384,0.26,3,0
361,CA-2017-155698,147,323,145,826,3,113,20.7,2,0.0,20.7,9.936,0.48000000000000004,3,0
362,CA-2017-144904,148,323,146,173,2,30,20.7,2,0.0,20.7,9.936,0.48000000000000004,6,0
363,CA-2017-144904,148,324,146,173,2,30,488.646,3,0.1,542.94,86.8704,0.17777777777777778,6,0
364,CA-2017-144904,148,325,146,173,2,30,5.56,2,0.0,5.56,1.4456,0.26,6,0
365,CA-2017-144904,148,326,146,173,2,30,47.12,8,0.0,47.12,20.7328,0.44000000000000006,6,0
366,CA-2014-123344,149,46,147,412,2,10,211.96,4,0.0,211.96,8.4784,0.04,5,0
367,CA-2016-155516,150,327,148,148,4,114,23.2,4,0.0,23.2,10.44,0.45,0,0
368,CA-2016-155516,150,328,148,148,4,114,7.36,2,0.0,7.36,0.1472,0.02,0,0
369,CA-2016-155516,150,329,148,148,4,114,104.79,7,0.0,104.79,29.3412,0.27999999999999997,0,0
370,CA-2016-155516,150,38,148,148,4,114,1043.92,4,0.0,1043.92,271.4192,0.25999999999999995,0,0
371,CA-2017-104745,151,330,149,401,2,115,25.92,5,0.2,32.4,9.396,0.3625,6,0
372,CA-2017-104745,151,331,149,401,2,115,53.424,3,0.2,66.78,4.6746,0.0875,6,0
373,US-2014-119137,152,305,150,924,2,116,8.16,5,0.7,27.199999999999996,-5.712,-0.7,4,1
374,US-2014-119137,152,332,150,924,2,116,1023.936,8,0.2,1279.92,179.1888,0.175,4,0
375,US-2014-119137,152,333,150,924,2,116,9.24,1,0.2,11.549999999999999,0.924,0.1,4,0
376,US-2014-119137,152,334,150,924,2,116,479.04,10,0.2,598.8,-29.94,-0.0625,4,0
377,US-2016-134656,153,335,151,394,3,117,99.136,4,0.2,123.91999999999999,30.98,0.3125,3,0
378,US-2017-134481,154,336,152,854,2,118,1488.424,7,0.3,2126.32,-297.6848,-0.2,5,1
379,CA-2015-130792,155,337,153,1241,2,15,8.652,3,0.8,43.260000000000005,-20.3322,-2.35,7,1
380,CA-2015-130792,155,338,153,1241,2,15,23.832,3,0.2,29.79,2.6811,0.11249999999999999,7,0
381,CA-2015-130792,155,339,153,1241,2,15,12.176,4,0.8,60.88000000000002,-18.8728,-1.55,7,1
382,CA-2016-134775,156,340,100,518,3,10,50.96,7,0.0,50.96,25.48,0.5,1,0
383,CA-2016-134775,156,341,100,518,3,10,49.536,3,0.2,61.92,17.3376,0.35,1,0
384,CA-2015-125395,157,342,154,686,1,100,41.9,2,0.0,41.9,8.799,0.21,3,0
385,US-2015-168935,158,343,155,1258,2,119,375.4575,3,0.45,682.6499999999999,-157.0095,-0.4181818181818182,5,1
386,US-2015-168935,158,344,155,1258,2,119,83.976,3,0.2,104.97,-1.0497,-0.0125,5,0
387,CA-2015-122756,159,345,156,215,2,12,482.34,4,0.7,1607.7999999999997,-337.638,-0.7,4,1
388,CA-2015-122756,159,346,156,215,2,12,2.96,1,0.2,3.6999999999999997,0.777,0.2625,4,0
389,CA-2014-115973,160,347,157,36,3,94,2.624,1,0.2,3.28,0.4264,0.1625,2,0
390,CA-2017-101798,161,348,158,935,2,30,23.36,4,0.2,29.2,7.884,0.3375,4,0
391,CA-2017-101798,161,85,158,935,2,30,39.98,2,0.0,39.98,13.5932,0.34,4,0
392,US-2014-135972,162,349,159,866,1,120,246.384,2,0.2,307.97999999999996,27.7182,0.1125,2,0
393,US-2014-135972,162,350,159,866,1,120,1799.97,3,0.0,1799.97,701.9883,0.38999999999999996,2,0
394,US-2014-134971,163,351,160,1227,1,121,12.462,3,0.8,62.31000000000001,-20.5623,-1.6500000000000001,3,1
395,CA-2017-102946,164,352,161,958,2,122,75.792,3,0.2,94.74,25.5798,0.33749999999999997,5,0
396,CA-2017-165603,165,353,162,16,1,123,49.96,2,0.0,49.96,9.4924,0.19,2,0
397,CA-2017-165603,165,354,162,16,1,123,12.96,2,0.0,12.96,6.2208,0.4799999999999999,2,0
398,CA-2015-122259,7,355,90,1259,2,31,70.12,4,0.0,70.12,21.036,0.3,4,0
399,CA-2016-108987,166,356,163,546,1,67,35.952,3,0.2,44.94,3.5952,0.1,2,0
400,CA-2016-108987,166,27,163,546,1,67,2396.2656,4,0.32,3523.9200000000005,-317.1528,-0.1323529411764706,2,1
401,CA-2016-108987,166,357,163,546,1,67,131.136,4,0.2,163.92,-32.784,-0.25,2,0
402,CA-2016-108987,166,358,163,546,1,67,57.584,2,0.2,71.98,0.7198,0.012499999999999999,2,0
403,CA-2014-113166,167,359,164,59,3,124,9.568,2,0.2,11.959999999999999,3.4684,0.3625,2,0
404,CA-2014-155208,71,360,165,1018,2,125,39.072,6,0.2,48.84,9.768,0.25,4,0
405,CA-2017-117933,168,361,166,615,2,24,35.91,3,0.0,35.91,9.6957,0.27,5,0
406,CA-2017-117457,169,358,167,1260,2,95,179.95,5,0.0,179.95,37.7895,0.21,4,0
407,CA-2017-117457,169,362,167,1260,2,95,1199.976,3,0.2,1499.97,434.9913,0.3625,4,0
408,CA-2017-117457,169,363,167,1260,2,95,27.15,5,0.0,27.15,13.3035,0.49,4,0
409,CA-2017-117457,169,364,167,1260,2,95,1004.024,7,0.2,1255.03,-112.9527,-0.11249999999999999,4,0
410,CA-2017-117457,169,365,167,1260,2,95,9.68,1,0.0,9.68,4.6464,0.48,4,0
411,CA-2017-117457,169,366,167,1260,2,95,28.35,9,0.0,28.35,13.608,0.48,4,0
412,CA-2017-117457,169,315,167,1260,2,95,55.98,1,0.0,55.98,27.4302,0.49,4,0
413,CA-2017-117457,169,367,167,1260,2,95,1336.829,13,0.15,1572.74,31.4548,0.023529411764705882,4,0
414,CA-2017-117457,169,368,167,1260,2,95,113.568,2,0.2,141.95999999999998,-18.4548,-0.1625,4,0
415,CA-2017-142636,170,369,133,660,2,60,139.86,7,0.0,139.86,65.7342,0.47,4,0
416,CA-2017-142636,170,269,133,660,2,60,307.136,4,0.2,383.92,26.8744,0.0875,4,0
417,CA-2017-122105,171,370,93,1261,2,126,95.92,8,0.0,95.92,25.8984,0.26999999999999996,4,0
418,CA-2016-148796,172,371,168,725,2,26,383.8,5,0.2,479.75,38.38,0.1,4,0
419,CA-2017-154816,147,372,45,469,2,127,5.78,1,0.0,5.78,2.8322,0.48999999999999994,4,0
420,CA-2017-110478,134,373,169,632,2,63,9.32,4,0.0,9.32,2.7028,0.29,5,0
421,CA-2017-110478,134,374,169,632,2,63,15.25,1,0.0,15.25,7.015,0.45999999999999996,5,0
422,CA-2014-142048,33,375,170,403,3,128,196.752,6,0.2,245.94,56.5662,0.2875,3,0
423,CA-2017-125388,173,376,16,437,2,129,56.56,4,0.0,56.56,14.7056,0.26,4,0
424,CA-2017-125388,173,377,16,437,2,129,32.7,3,0.0,32.7,8.502,0.26,4,0
425,CA-2017-155705,174,378,171,963,1,130,866.4,4,0.0,866.4,225.264,0.26,2,0
426,CA-2017-149160,26,379,52,201,1,131,28.4,2,0.0,28.4,11.076,0.39,3,0
427,CA-2017-149160,26,380,52,201,1,131,287.92,8,0.0,287.92,138.2016,0.48000000000000004,3,0
428,CA-2014-101476,175,381,172,104,3,132,69.99,1,0.0,69.99,30.0957,0.43000000000000005,1,0
429,CA-2017-152275,176,382,173,1049,2,66,6.672,6,0.2,8.34,0.5004,0.075,7,0
430,US-2016-123750,177,383,174,439,2,133,189.588,2,0.7,631.9599999999999,-145.3508,-0.7666666666666666,6,1
431,US-2016-123750,177,172,174,439,2,133,408.744,7,0.2,510.93,76.6395,0.18749999999999997,6,0
432,US-2016-123750,177,172,174,439,2,133,291.96,5,0.2,364.94999999999993,54.7425,0.1875,6,0
433,US-2016-123750,177,384,174,439,2,133,4.768,2,0.2,5.959999999999999,-0.7748,-0.1625,6,0
434,CA-2016-127369,73,385,113,844,3,112,714.3,5,0.0,714.3,207.147,0.29,1,0
435,US-2014-150574,178,386,175,1262,2,134,4.812,2,0.7,16.04,-3.6892,-0.7666666666666666,6,1
436,US-2014-150574,178,387,175,1262,2,134,247.8,5,0.2,309.75,-18.585,-0.075,6,0
437,CA-2016-147375,179,388,2,404,1,37,1007.979,3,0.3,1439.9700000000003,43.1991,0.04285714285714286,2,1
438,CA-2016-147375,179,315,2,404,1,37,313.488,7,0.2,391.85999999999996,113.6394,0.3625,2,0
439,CA-2017-130043,180,389,176,21,2,33,31.872,8,0.2,39.839999999999996,11.5536,0.3625,4,0
440,CA-2017-157252,52,390,177,206,1,24,207.846,3,0.1,230.94,2.3094,0.011111111111111112,3,0
441,CA-2016-115756,8,391,65,1244,1,84,12.22,1,0.0,12.22,3.666,0.3,2,0
442,CA-2016-115756,8,392,65,1244,1,84,194.94,3,0.0,194.94,23.3928,0.12000000000000001,2,0
443,CA-2016-115756,8,393,65,1244,1,84,70.95,3,0.0,70.95,20.5755,0.29000000000000004,2,0
444,CA-2016-115756,8,394,65,1244,1,84,91.36,4,0.0,91.36,42.0256,0.45999999999999996,2,0
445,CA-2016-115756,8,395,65,1244,1,84,242.94,3,0.0,242.94,29.1528,0.12,2,0
446,CA-2016-115756,8,396,65,1244,1,84,22.05,7,0.0,22.05,10.584,0.48,2,0
447,CA-2017-154214,181,397,178,614,1,135,2.91,1,0.0,2.91,1.3677,0.47,5,0
448,CA-2016-166674,182,398,179,1016,1,136,59.52,3,0.0,59.52,15.4752,0.25999999999999995,2,0
449,CA-2016-166674,182,399,179,1016,1,136,161.94,3,0.0,161.94,9.7164,0.060000000000000005,2,0
450,CA-2016-166674,182,400,179,1016,1,136,263.88,6,0.0,263.88,71.2476,0.27,2,0
451,CA-2016-166674,182,401,179,1016,1,136,30.48,3,0.0,30.48,7.9248,0.26,2,0
452,CA-2016-166674,182,402,179,1016,1,136,9.84,3,0.0,9.84,2.8536,0.29000000000000004,2,0
453,CA-2016-166674,182,403,179,1016,1,136,35.12,4,0.0,35.12,9.1312,0.26,2,0
454,CA-2017-147277,183,11,180,1201,2,76,284.364,2,0.4,473.94,-75.8304,-0.26666666666666666,4,1
455,CA-2017-147277,183,404,180,1201,2,76,665.408,2,0.2,831.76,66.5408,0.1,4,0
456,CA-2016-100153,176,405,181,908,2,137,63.88,4,0.0,63.88,24.9132,0.38999999999999996,4,0
457,US-2014-110674,184,406,182,1088,2,138,129.568,2,0.2,161.96,-24.294,-0.1875,6,0
458,US-2016-157945,174,407,183,394,2,68,747.558,3,0.3,1067.94,-96.1146,-0.12857142857142856,5,1
459,US-2016-157945,174,408,183,394,2,68,8.928,2,0.2,11.16,3.348,0.37499999999999994,5,0
460,CA-2015-109638,99,409,84,938,2,61,103.92,4,0.0,103.92,36.372,0.35,7,0
461,CA-2015-109638,99,410,84,938,2,61,899.91,9,0.0,899.91,377.9622,0.42,7,0
462,CA-2015-109638,99,411,84,938,2,61,51.312,3,0.2,64.13999999999999,18.6006,0.36250000000000004,7,0
463,CA-2016-109869,185,326,184,1255,2,52,23.56,5,0.2,29.449999999999996,7.068,0.3,7,0
464,CA-2016-109869,185,412,184,1255,2,52,1272.63,6,0.5,2545.26,-814.4832,-0.6399999999999999,7,1
465,CA-2016-109869,185,413,184,1255,2,52,28.485,5,0.7,94.94999999999999,-20.889,-0.7333333333333333,7,1
466,CA-2016-109869,185,414,184,1255,2,52,185.376,2,0.2,231.72,-34.758,-0.1875,7,0
467,CA-2016-109869,185,415,184,1255,2,52,78.272,2,0.2,97.84,5.8704,0.075,7,0
468,US-2015-101399,186,270,185,1176,2,139,254.744,7,0.6,636.86,-312.0614,-1.2249999999999999,7,1
469,CA-2017-154907,104,416,186,1096,2,140,205.3328,2,0.32,301.96000000000004,-36.2352,-0.17647058823529413,4,1
470,US-2016-100419,114,417,187,888,1,27,4.788,3,0.8,23.940000000000005,-7.9002,-1.65,4,1
471,CA-2015-154144,187,418,140,101,2,141,55.48,1,0.0,55.48,26.6304,0.48000000000000004,4,0
472,CA-2014-144666,188,419,188,8,1,95,340.92,3,0.0,340.92,3.4092,0.009999999999999998,2,0
473,CA-2014-144666,188,420,188,8,1,95,222.666,2,0.15,261.96,10.4784,0.04705882352941177,2,0
474,CA-2014-144666,188,421,188,8,1,95,703.968,4,0.2,879.9599999999999,87.996,0.125,2,0
475,CA-2014-144666,188,422,188,8,1,95,92.52,6,0.0,92.52,24.9804,0.27,2,0
476,CA-2014-144666,188,423,188,8,1,95,62.65,7,0.0,62.65,28.819,0.46,2,0
477,CA-2014-144666,188,424,188,8,1,95,94.85,5,0.0,94.85,45.528,0.48000000000000004,2,0
478,CA-2016-103891,121,425,189,1081,2,142,95.76,6,0.2,119.7,7.182,0.075,7,0
479,CA-2016-152632,189,279,190,1263,2,25,40.2,3,0.0,40.2,19.296,0.4799999999999999,6,0
480,CA-2016-100790,190,426,191,416,2,24,14.7,5,0.0,14.7,6.615,0.45,6,0
481,CA-2016-100790,190,427,191,416,2,24,704.25,5,0.0,704.25,84.51,0.12000000000000001,6,0
482,CA-2014-134677,191,428,192,983,2,143,9.09,3,0.0,9.09,1.9089,0.21000000000000002,4,0
483,CA-2014-127691,192,80,193,924,2,24,5.96,2,0.0,5.96,1.6688,0.28,5,0
484,CA-2014-127691,192,429,193,924,2,24,159.98,2,0.0,159.98,57.5928,0.36,5,0
485,CA-2017-140963,193,430,194,488,3,63,29.6,2,0.0,29.6,14.8,0.5,3,0
486,CA-2017-140963,193,431,194,488,3,63,514.165,5,0.15,604.9,-30.245,-0.05882352941176471,3,0
487,CA-2017-140963,193,432,194,488,3,63,279.96,5,0.2,349.94999999999993,17.4975,0.0625,3,0
488,CA-2014-154627,194,433,195,657,3,27,2735.952,6,0.2,3419.94,341.994,0.125,2,0
489,CA-2014-133753,195,434,4,605,1,144,7.992,1,0.2,9.99,0.5994,0.07500000000000001,4,0
490,CA-2014-133753,195,435,4,605,1,144,63.984,2,0.2,79.98,10.3974,0.16249999999999998,4,0
491,CA-2014-133753,195,400,4,605,1,144,70.368,2,0.2,87.96,6.1572,0.0875,4,0
492,CA-2014-113362,196,436,81,112,2,145,449.15,5,0.0,449.15,8.983,0.020000000000000004,5,0
493,CA-2014-113362,196,437,81,112,2,145,11.07,3,0.0,11.07,5.0922,0.46,5,0
494,CA-2016-169166,197,438,196,676,2,61,93.98,2,0.0,93.98,13.1572,0.13999999999999999,5,0
495,US-2016-120929,198,439,197,845,1,32,189.882,3,0.4,316.47,-94.941,-0.5,3,1
496,CA-2015-134782,199,440,18,621,2,146,105.42,2,0.0,105.42,51.6558,0.49,4,0
497,CA-2016-126158,184,441,198,996,2,147,119.616,8,0.2,149.51999999999998,40.3704,0.33749999999999997,6,0
498,CA-2016-126158,184,442,198,996,2,147,255.76,4,0.0,255.76,81.8432,0.32,6,0
499,CA-2016-126158,184,292,198,996,2,147,241.568,2,0.2,301.96,18.1176,0.075,6,0
500,CA-2016-126158,184,443,198,996,2,147,69.3,9,0.0,69.3,22.869,0.33,6,0
501,US-2016-105578,200,444,199,31,2,148,22.62,2,0.7,75.39999999999999,-15.08,-0.6666666666666666,5,1
502,US-2016-105578,200,445,199,31,2,148,14.952,2,0.7,49.83999999999999,-11.9616,-0.8,5,1
503,US-2016-105578,200,446,199,31,2,148,801.568,2,0.2,1001.9599999999999,50.098,0.0625,5,0
504,US-2016-105578,200,447,199,31,2,148,2.376,3,0.7,7.919999999999998,-1.9008,-0.8,5,1
505,US-2016-105578,200,448,199,31,2,148,32.792,1,0.2,40.99,11.8871,0.3625,5,0
506,CA-2017-134978,183,123,106,941,1,24,15.92,5,0.2,19.9,5.373,0.3375,3,0
507,CA-2015-145352,201,449,200,205,2,149,2.74,1,0.0,2.74,0.7398,0.26999999999999996,6,0
508,CA-2015-145352,201,450,200,205,2,149,8.34,3,0.0,8.34,2.1684,0.26,6,0
509,CA-2015-145352,201,231,200,205,2,149,46.74,3,0.0,46.74,11.685,0.25,6,0
510,CA-2015-145352,201,451,200,205,2,149,6354.95,5,0.0,6354.95,3177.475,0.5,6,0
511,CA-2017-135307,202,452,201,345,3,150,126.3,3,0.0,126.3,40.416,0.32,1,0
512,CA-2017-135307,202,453,201,345,3,150,38.04,2,0.0,38.04,12.1728,0.32,1,0
513,CA-2016-106341,167,80,202,249,3,56,7.152,3,0.2,8.94,0.7152,0.09999999999999999,3,0
514,CA-2017-163405,203,454,203,54,2,14,6.63,3,0.0,6.63,1.7901,0.27,4,0
